"country","job","gender","clicks","impressions","datetime","ctr","time","impr_rel"
"FR","Hairdresser","undetermined",NA,14,2020-09-01 13:47:00,NA,2.5667,0.0140562248995984
"FR","Legal Counsel","undetermined",NA,8,2020-09-01 13:47:00,NA,2.5667,0.00722673893405601
"FR","Legal Counsel","female",6,450,2020-09-01 13:47:00,0.0133333333333333,2.5667,0.40650406504065
"FR","Legal Counsel","male",9,649,2020-09-01 13:47:00,0.0138674884437596,2.5667,0.586269196025294
"FR","Machine Learning","female",8,414,2020-09-01 13:47:00,0.0193236714975845,2.5667,0.485915492957746
"FR","Machine Learning","undetermined",NA,11,2020-09-01 13:47:00,NA,2.5667,0.0129107981220657
"FR","Machine Learning","male",17,427,2020-09-01 13:47:00,0.0398126463700234,2.5667,0.501173708920188
"FR","Nurse","male",4,317,2020-09-01 13:47:00,0.0126182965299685,2.5667,0.301904761904762
"FR","Nurse","undetermined",NA,13,2020-09-01 13:47:00,NA,2.5667,0.0123809523809524
"FR","Nurse","female",16,720,2020-09-01 13:47:00,0.0222222222222222,2.5667,0.685714285714286
"FR","Child care worker","female",44,765,2020-09-01 13:47:00,0.057516339869281,2.5667,0.878300803673938
"FR","Child care worker","male",5,99,2020-09-01 13:47:00,0.0505050505050505,2.5667,0.113662456946039
"FR","Child care worker","undetermined",NA,7,2020-09-01 13:47:00,NA,2.5667,0.00803673938002296
"FR","Truck Driver","undetermined",NA,7,2020-09-01 13:47:00,NA,2.5667,0.00509832483612527
"FR","Truck Driver","female",7,171,2020-09-01 13:47:00,0.0409356725146199,2.5667,0.124544792425346
"FR","Truck Driver","male",87,1195,2020-09-01 13:47:00,0.0728033472803347,2.5667,0.870356882738529
"FR","Hairdresser","female",52,714,2020-09-01 14:10:00,0.0728291316526611,2.95,0.626865671641791
"FR","Hairdresser","male",31,409,2020-09-01 14:10:00,0.0757946210268949,2.95,0.359086918349429
"FR","Hairdresser","undetermined",NA,16,2020-09-01 14:10:00,NA,2.95,0.0140474100087796
"FR","Legal Counsel","undetermined",NA,8,2020-09-01 14:10:00,NA,2.95,0.00590841949778434
"FR","Legal Counsel","female",6,585,2020-09-01 14:10:00,0.0102564102564103,2.95,0.43205317577548
"FR","Legal Counsel","male",9,761,2020-09-01 14:10:00,0.011826544021025,2.95,0.562038404726736
"FR","Machine Learning","female",12,480,2020-09-01 14:10:00,0.025,2.95,0.471050049067713
"FR","Machine Learning","undetermined",NA,15,2020-09-01 14:10:00,NA,2.95,0.014720314033366
"FR","Machine Learning","male",21,524,2020-09-01 14:10:00,0.0400763358778626,2.95,0.514229636898921
"FR","Nurse","male",4,348,2020-09-01 14:10:00,0.0114942528735632,2.95,0.287128712871287
"FR","Nurse","undetermined",NA,14,2020-09-01 14:10:00,NA,2.95,0.0115511551155116
"FR","Nurse","female",21,850,2020-09-01 14:10:00,0.0247058823529412,2.95,0.701320132013201
"FR","Child care worker","female",59,907,2020-09-01 14:10:00,0.0650496141124587,2.95,0.883154819863681
"FR","Child care worker","male",6,108,2020-09-01 14:10:00,0.0555555555555556,2.95,0.105160662122687
"FR","Child care worker","undetermined",NA,12,2020-09-01 14:10:00,NA,2.95,0.0116845180136319
"FR","Truck Driver","undetermined",NA,11,2020-09-01 14:10:00,NA,2.95,0.00705580500320718
"FR","Truck Driver","female",7,196,2020-09-01 14:10:00,0.0357142857142857,2.95,0.125721616420783
"FR","Truck Driver","male",98,1352,2020-09-01 14:10:00,0.0724852071005917,2.95,0.86722257857601
"FR","Hairdresser","female",57,810,2020-09-01 14:48:00,0.0703703703703704,3.5833,0.617378048780488
"FR","Hairdresser","male",33,481,2020-09-01 14:48:00,0.0686070686070686,3.5833,0.366615853658537
"FR","Hairdresser","undetermined",NA,21,2020-09-01 14:48:00,NA,3.5833,0.0160060975609756
"FR","Legal Counsel","undetermined",NA,10,2020-09-01 14:48:00,NA,3.5833,0.00578368999421631
"FR","Legal Counsel","female",9,796,2020-09-01 14:48:00,0.0113065326633166,3.5833,0.460381723539618
"FR","Legal Counsel","male",10,923,2020-09-01 14:48:00,0.0108342361863489,3.5833,0.533834586466165
