"country","job","gender","clicks","impressions","ctr","datetime","time","impr_rel"
"DE","Legal Counsel","male",63,12932,0.0049,2020-08-31 13:47:42,2.19221500005987,0.355597107267578
"DE","Truck driver","female",57,9597,0.0059,2020-08-31 14:08:56,2.54590500003762,0.265330384296378
"DE","Legal Counsel","male",63,12930,0.0049,2020-08-31 14:08:56,2.54590500003762,0.355649686434151
"DE","Truck driver","male",63,14906,0.0042,2020-08-31 14:08:56,2.54590500003762,0.412109482996959
"DE","Legal Counsel","female",63,9478,0.0066,2020-08-31 14:08:56,2.54590500003762,0.260699746946859
"DE","Legal Counsel","undetermined",44,13948,0.0032,2020-08-31 14:08:56,2.54590500003762,0.38365056661899
"DE","Nurse","male",51,13071,0.0039,2020-08-31 14:08:56,2.54590500003762,0.383865378402984
"DE","Nurse","undetermined",32,10744,0.003,2020-08-31 14:08:56,2.54590500003762,0.315526709935097
"DE","Hairdresser","female",69,9861,0.007,2020-08-31 14:08:56,2.54590500003762,0.304549244880941
"DE","Truck driver","undetermined",32,11667,0.0027,2020-08-31 14:08:56,2.54590500003762,0.322560132706663
"DE","Child care worker","undetermined",67,15238,0.0044,2020-08-31 14:08:56,2.54590500003762,0.362982372558361
"DE","Nurse","female",60,10236,0.0059,2020-08-31 14:08:56,2.54590500003762,0.300607911661919
"DE","Child care worker","male",59,13760,0.0043,2020-08-31 14:08:56,2.54590500003762,0.327775131014769
"DE","Child care worker","female",84,12982,0.0065,2020-08-31 14:08:56,2.54590500003762,0.30924249642687
"DE","Hairdresser","male",54,10468,0.0052,2020-08-31 14:08:56,2.54590500003762,0.323295963433089
"DE","Hairdresser","undetermined",45,12050,0.0037,2020-08-31 14:08:56,2.54590500003762,0.372154791685969
"DE","Truck driver","undetermined",32,11667,0.0027,2020-08-31 14:18:56,2.7126833334234,0.322560132706663
"DE","Child care worker","undetermined",68,15236,0.0045,2020-08-31 14:18:56,2.7126833334234,0.362969315799504
"DE","Nurse","female",60,10235,0.0059,2020-08-31 14:18:56,2.7126833334234,0.300596199594702
"DE","Truck driver","female",57,9596,0.0059,2020-08-31 14:18:56,2.7126833334234,0.265302737074924
"DE","Legal Counsel","male",63,12928,0.0049,2020-08-31 14:18:56,2.7126833334234,0.35561423777301
"DE","Child care worker","male",59,13759,0.0043,2020-08-31 14:18:56,2.7126833334234,0.327782542405184
"DE","Child care worker","female",84,12981,0.0065,2020-08-31 14:18:56,2.7126833334234,0.309248141795312
"DE","Hairdresser","male",53,10467,0.0051,2020-08-31 14:18:56,2.7126833334234,0.323275063314596
"DE","Hairdresser","undetermined",45,12048,0.0037,2020-08-31 14:18:56,2.7126833334234,0.372104515411699
"DE","Truck driver","male",63,14907,0.0042,2020-08-31 14:18:56,2.7126833334234,0.412137130218413
"DE","Legal Counsel","female",63,9479,0.0066,2020-08-31 14:18:56,2.7126833334234,0.260741596523079
"DE","Legal Counsel","undetermined",44,13947,0.0032,2020-08-31 14:18:56,2.7126833334234,0.383644165703912
"DE","Nurse","male",51,13071,0.0039,2020-08-31 14:18:56,2.7126833334234,0.383887926223971
"DE","Nurse","undetermined",32,10743,0.003,2020-08-31 14:18:56,2.7126833334234,0.315515874181327
"DE","Hairdresser","female",69,9863,0.007,2020-08-31 14:18:56,2.7126833334234,0.304620421273704
"DE","Child care worker","male",59,13756,0.0043,2020-08-31 14:28:09,2.86622388892704,0.327789162655483
"DE","Child care worker","female",85,12972,0.0066,2020-08-31 14:28:09,2.86622388892704,0.30910737263499
"DE","Hairdresser","male",53,10467,0.0051,2020-08-31 14:28:09,2.86622388892704,0.323315005868907
"DE","Hairdresser","undetermined",45,12047,0.0037,2020-08-31 14:28:09,2.86622388892704,0.372119602149873
"DE","Truck driver","undetermined",32,11667,0.0027,2020-08-31 14:28:09,2.86622388892704,0.32257796947578
"DE","Child care worker","undetermined",68,15238,0.0045,2020-08-31 14:28:09,2.86622388892704,0.363103464709527
"DE","Nurse","female",60,10232,0.0059,2020-08-31 14:28:09,2.86622388892704,0.300552226530372
"DE","Truck driver","female",57,9595,0.0059,2020-08-31 14:28:09,2.86622388892704,0.265289758902898
"DE","Legal Counsel","male",63,12927,0.0049,2020-08-31 14:28:09,2.86622388892704,0.355596511979754
"DE","Truck driver","male",63,14906,0.0042,2020-08-31 14:28:09,2.86622388892704,0.412132271621323
"DE","Legal Counsel","female",63,9478,0.0066,2020-08-31 14:28:09,2.86622388892704,0.260721260968833
"DE","Legal Counsel","undetermined",44,13948,0.0032,2020-08-31 14:28:09,2.86622388892704,0.383682227051413
"DE","Nurse","male",51,13071,0.0039,2020-08-31 14:28:09,2.86622388892704,0.383944307366937
"DE","Nurse","undetermined",32,10741,0.003,2020-08-31 14:28:09,2.86622388892704,0.315503466102691
"DE","Hairdresser","female",69,9860,0.007,2020-08-31 14:28:09,2.86622388892704,0.30456539198122
"DE","Truck driver","undetermined",32,11666,0.0027,2020-08-31 14:49:43,3.22587500002649,0.322559239085354
"DE","Child care worker","undetermined",68,15234,0.0045,2020-08-31 14:49:43,3.22587500002649,0.363129290617849
"DE","Nurse","female",60,10227,0.0059,2020-08-31 14:49:43,3.22587500002649,0.300467138702001
"DE","Truck driver","female",58,9596,0.006,2020-08-31 14:49:43,3.22587500002649,0.265324743550751
"DE","Legal Counsel","male",63,12925,0.0049,2020-08-31 14:49:43,3.22587500002649,0.355570839064649
"DE","Truck driver","male",63,14905,0.0042,2020-08-31 14:49:43,3.22587500002649,0.412116017363895
"DE","Legal Counsel","female",63,9477,0.0066,2020-08-31 14:49:43,3.22587500002649,0.260715268225585
"DE","Legal Counsel","undetermined",44,13948,0.0032,2020-08-31 14:49:43,3.22587500002649,0.383713892709766
"DE","Nurse","male",51,13069,0.0039,2020-08-31 14:49:43,3.22587500002649,0.383964509210565
"DE","Nurse","undetermined",32,10741,0.003,2020-08-31 14:49:43,3.22587500002649,0.315568352087434
"DE","Hairdresser","female",69,9861,0.007,2020-08-31 14:49:43,3.22587500002649,0.304577464788732
"DE","Child care worker","male",59,13753,0.0043,2020-08-31 14:49:43,3.22587500002649,0.327827040427155
"DE","Child care worker","female",85,12965,0.0066,2020-08-31 14:49:43,3.22587500002649,0.309043668954996
"DE","Hairdresser","male",53,10467,0.0051,2020-08-31 14:49:43,3.22587500002649,0.323295033358043
"DE","Hairdresser","undetermined",45,12048,0.0037,2020-08-31 14:49:43,3.22587500002649,0.372127501853225
"DE","Truck driver","undetermined",32,11664,0.0027,2020-08-31 15:20:38,3.74095444454087,0.322593135492436
"DE","Child care worker","undetermined",68,15205,0.0045,2020-08-31 15:20:38,3.74095444454087,0.362913812444805
"DE","Nurse","female",60,10222,0.0059,2020-08-31 15:20:38,3.74095444454087,0.300452648286403
"DE","Truck driver","female",58,9595,0.006,2020-08-31 15:20:38,3.74095444454087,0.265370467682606
"DE","Legal Counsel","male",63,12924,0.0049,2020-08-31 15:20:38,3.74095444454087,0.355602025093551
"DE","Child care worker","male",59,13740,0.0043,2020-08-31 15:20:38,3.74095444454087,0.327947108384849
"DE","Child care worker","female",85,12952,0.0066,2020-08-31 15:20:38,3.74095444454087,0.309139079170346
"DE","Hairdresser","male",53,10467,0.0051,2020-08-31 15:20:38,3.74095444454087,0.323334980847646
"DE","Hairdresser","undetermined",45,12045,0.0037,2020-08-31 15:20:38,3.74095444454087,0.372080810577042
"DE","Truck driver","male",63,14898,0.0042,2020-08-31 15:20:38,3.74095444454087,0.412036396824958
"DE","Legal Counsel","female",63,9476,0.0066,2020-08-31 15:20:38,3.74095444454087,0.2607307946291
"DE","Legal Counsel","undetermined",44,13944,0.0032,2020-08-31 15:20:38,3.74095444454087,0.38366718027735
"DE","Nurse","male",51,13061,0.0039,2020-08-31 15:20:38,3.74095444454087,0.383898653812239
"DE","Nurse","undetermined",32,10739,0.003,2020-08-31 15:20:38,3.74095444454087,0.315648697901358
"DE","Hairdresser","female",69,9860,0.007,2020-08-31 15:20:38,3.74095444454087,0.304584208575312
"DE","Child care worker","male",59,13734,0.0043,2020-08-31 16:32:37,4.94087861114078,0.32817988482401
"DE","Child care worker","female",85,12931,0.0066,2020-08-31 16:32:37,4.94087861114078,0.308991851657148
"DE","Hairdresser","male",55,10466,0.0053,2020-08-31 16:32:37,4.94087861114078,0.323403992336691
"DE","Hairdresser","undetermined",45,12041,0.0037,2020-08-31 16:32:37,4.94087861114078,0.372072183425005
"DE","Truck driver","undetermined",32,11663,0.0027,2020-08-31 16:32:37,4.94087861114078,0.322663641896752
"DE","Child care worker","undetermined",70,15184,0.0046,2020-08-31 16:32:37,4.94087861114078,0.362828263518842
"DE","Nurse","female",60,10218,0.0059,2020-08-31 16:32:37,4.94087861114078,0.300405715293703
"DE","Truck driver","male",63,14894,0.0042,2020-08-31 16:32:37,4.94087861114078,0.412051125989044
"DE","Legal Counsel","female",63,9475,0.0066,2020-08-31 16:32:37,4.94087861114078,0.26073197578426
"DE","Legal Counsel","undetermined",44,13942,0.0032,2020-08-31 16:32:37,4.94087861114078,0.383654375343974
"DE","Nurse","male",51,13058,0.0039,2020-08-31 16:32:37,4.94087861114078,0.383900746751338
"DE","Nurse","undetermined",32,10738,0.003,2020-08-31 16:32:37,4.94087861114078,0.31569353795496
"DE","Hairdresser","female",69,9855,0.007,2020-08-31 16:32:37,4.94087861114078,0.304523824238304
"DE","Truck driver","female",58,9589,0.006,2020-08-31 16:32:37,4.94087861114078,0.265285232114204
"DE","Legal Counsel","male",63,12923,0.0049,2020-08-31 16:32:37,4.94087861114078,0.355613648871767
"DE","Truck driver","undetermined",32,11662,0.0027,2020-08-31 17:07:14,5.517801944481,0.322618125484121
"DE","Child care worker","undetermined",70,15184,0.0046,2020-08-31 17:07:14,5.517801944481,0.362784919004157
"DE","Nurse","female",60,10219,0.0059,2020-08-31 17:07:14,5.517801944481,0.300408619219802
"DE","Truck driver","male",63,14894,0.0042,2020-08-31 17:07:14,5.517801944481,0.412028327984951
"DE","Legal Counsel","female",63,9475,0.0066,2020-08-31 17:07:14,5.517801944481,0.26073197578426
"DE","Legal Counsel","undetermined",44,13943,0.0032,2020-08-31 17:07:14,5.517801944481,0.3836818932306
"DE","Nurse","male",52,13060,0.004,2020-08-31 17:07:14,5.517801944481,0.383925684216715
"DE","Nurse","undetermined",32,10738,0.003,2020-08-31 17:07:14,5.517801944481,0.315665696563483
"DE","Hairdresser","female",69,9854,0.007,2020-08-31 17:07:14,5.517801944481,0.304474107032505
"DE","Truck driver","female",58,9592,0.006,2020-08-31 17:07:14,5.517801944481,0.265353546530928
"DE","Legal Counsel","male",63,12922,0.0049,2020-08-31 17:07:14,5.517801944481,0.35558613098514
"DE","Child care worker","male",59,13735,0.0043,2020-08-31 17:07:14,5.517801944481,0.328164572083911
"DE","Child care worker","female",86,12935,0.0066,2020-08-31 17:07:14,5.517801944481,0.309050508911932
"DE","Hairdresser","male",54,10469,0.0052,2020-08-31 17:07:14,5.517801944481,0.323476702508961
"DE","Hairdresser","undetermined",45,12041,0.0037,2020-08-31 17:07:14,5.517801944481,0.372049190458534
