"country","job","gender","clicks","impressions","ctr","datetime","time","impr_rel"
"CH","Legal Counsel","undetermined",6,1035,0.0058,2020-09-02 22:50:27,2.56189444449213,0.422621478154349
"CH","Machine Learning","male",3,509,0.0059,2020-09-02 22:50:27,2.56189444449213,0.226524254561638
"CH","Hairdresser","undetermined",4,721,0.0055,2020-09-02 22:50:27,2.56189444449213,0.342030360531309
"CH","Child care worker","female",7,267,0.0262,2020-09-02 22:50:27,2.56189444449213,0.338832487309645
"CH","Nurse","female",5,323,0.0155,2020-09-02 22:50:27,2.56189444449213,0.362921348314607
"CH","Child care worker","undetermined",2,332,0.006,2020-09-02 22:50:27,2.56189444449213,0.421319796954315
"CH","Machine Learning","female",1,731,0.0014,2020-09-02 22:50:27,2.56189444449213,0.325322652425456
"CH","Machine Learning","undetermined",5,1007,0.005,2020-09-02 22:50:27,2.56189444449213,0.448153093012906
"CH","Nurse","male",0,270,0,2020-09-02 22:50:27,2.56189444449213,0.303370786516854
"CH","Truck driver","male",8,740,0.0108,2020-09-02 22:50:27,2.56189444449213,0.367428003972195
"CH","Child care worker","male",1,189,0.0053,2020-09-02 22:50:27,2.56189444449213,0.239847715736041
"CH","Nurse","undetermined",3,297,0.0101,2020-09-02 22:50:27,2.56189444449213,0.333707865168539
"CH","Truck driver","female",1,623,0.0016,2020-09-02 22:50:27,2.56189444449213,0.309334657398213
"CH","Truck driver","undetermined",2,651,0.0031,2020-09-02 22:50:27,2.56189444449213,0.323237338629593
"CH","Hairdresser","male",5,540,0.0093,2020-09-02 22:50:27,2.56189444449213,0.256166982922201
"CH","Hairdresser","female",4,847,0.0047,2020-09-02 22:50:27,2.56189444449213,0.40180265654649
